x,y,z,v_opt,s_opt
2.735886,-37.7115935,0,20,776.1072718
2.5454957,-37.6505071,0,20,776.3072218
2.3548488,-37.5898878,0,20,776.5072742
2.164131,-37.5297887,0,20,776.7072371
1.9733473,-37.470204,0,20,776.907109
1.7822185,-37.4110407,0,20,777.1071853
1.5910122,-37.3523752,0,20,777.307189
1.3997469,-37.2942059,0,20,777.5071042
1.2082937,-37.2364863,0,20,777.7070689
1.0166221,-37.1792004,0,20,777.907118
0.8248981,-37.1223906,0,20,778.1070817
0.6331237,-37.066049,0,20,778.3069611
0.4410544,-37.0100965,0,20,778.5070144
0.248896,-36.9545856,0,20,778.7070301
0.056693,-36.8995204,0,20,778.9069655
-0.1355973,-36.8448801,0,20,779.1068683
-0.3281641,-36.790603,0,20,779.3069382
-0.5207696,-36.7367477,0,20,779.5069314
-0.7134144,-36.6833048,0,20,779.7068518
-0.9061891,-36.63024,0,20,779.9067967
-1.0991693,-36.577524,0,20,780.1068475
-1.292183,-36.5251948,0,20,780.3068291
-1.4852324,-36.4732421,0,20,780.506747
-1.6784166,-36.4216301,0,20,780.7067068
-1.8717695,-36.3703406,0,20,780.9067467
-2.0651521,-36.3194014,0,20,781.1067258
-2.2585687,-36.2688017,0,20,781.3066515
-2.452093,-36.2185132,0,20,781.506603
-2.6457766,-36.1685137,0,20,781.7066362
-2.839494,-36.118826,0,20,781.9066245
-3.0332286,-36.0694477,0,20,782.1065527
-3.2270402,-36.0203525,0,20,782.3064859
-3.4209588,-35.971512,0,20,782.5064605
-3.6149278,-35.9229365,0,20,782.7064193
-3.8089874,-35.8746285,0,20,782.9064013
-4.0031193,-35.826612,0,20,783.1063833
-4.1973149,-35.7789059,0,20,783.3063528
-4.3915907,-35.7315236,0,20,783.5063232
-4.5859553,-35.6844806,0,20,783.7062998
-4.7804154,-35.6377929,0,20,783.906286
-4.9749519,-35.5914827,0,20,784.1062587
-5.1695749,-35.545565,0,20,784.306225
-5.3643027,-35.5000533,0,20,784.5062006
-5.5591405,-35.454964,0,20,784.7061876
-5.754073,-35.4103183,0,20,784.9061674
-5.9490927,-35.3661352,0,20,785.1061295
-6.1442308,-35.3224253,0,19.9758748,785.3061031
-6.3394913,-35.2792052,0,19.9049751,785.5060897
-6.5348655,-35.2364942,0,19.8351502,785.706078
-6.7303244,-35.1943158,0,19.7663277,785.906036
-6.9259126,-35.1526769,0,19.6983322,786.1060073
-7.1216325,-35.1115919,0,19.6310319,786.3059929
-7.3174815,-35.0710751,0,19.5643685,786.5059891
-7.5134097,-35.0311496,0,19.4983268,786.7059438
-7.7094725,-34.9918168,0,19.4328925,786.905913
-7.9056713,-34.9530894,0,19.3680512,787.1058975
-8.1020068,-34.9149801,0,19.3037888,787.3058974
-8.2984199,-34.8775125,0,19.2400886,787.5058522
-8.4949678,-34.8406883,0,19.1769358,787.7058199
-8.6916532,-34.8045191,0,19.1143159,787.9058033
-8.8884761,-34.7690175,0,19.0522143,788.1058023
-9.0853808,-34.7342054,0,18.9906136,788.3057607
-9.2824154,-34.7000861,0,18.9294988,788.5057276
-9.4795866,-34.6666704,0,18.8688553,788.7057103
-9.6768934,-34.6339703,0,18.8086689,788.9057085
-9.8742826,-34.6020062,0,18.7489216,789.105669
-10.0717968,-34.5707824,0,18.6895983,789.305636
-10.2694438,-34.5403091,0,18.6306849,789.5056184
-10.4672219,-34.5105981,0,18.5721672,789.7056157
-10.6650795,-34.4816681,0,18.5140273,789.9055771
-10.8630567,-34.4535239,0,18.4562502,790.1055448
-11.0611604,-34.4261758,0,18.398822,790.3055272
-11.259388,-34.3996348,0,18.3417292,790.5055238
-11.4576887,-34.3739184,0,18.2849535,790.705485
-11.6561028,-34.3490316,0,18.2284803,790.9054538
-11.8546347,-34.3249844,0,18.1722965,791.1054367
-12.0532807,-34.3017877,0,18.1163886,791.3054325
-12.2519902,-34.2794575,0,18.0607381,791.5053928
-12.450806,-34.2579989,0,18.0053313,791.7053633
-12.6497279,-34.2374219,0,17.9501551,791.9053466
-12.8487512,-34.2177371,0,17.8951967,792.105341
-13.0478271,-34.1989588,0,17.8404371,792.3053006
-13.2469997,-34.1810924,0,17.7858635,792.5052729
-13.4462644,-34.164148,0,17.7314631,792.7052568
-13.6456114,-34.1481358,0,17.6772226,792.9052458
-13.8450058,-34.133068,0,17.6231239,793.1052087
-14.0444811,-34.1189511,0,17.5691543,793.3051829
-14.244032,-34.1057947,0,17.5153015,793.5051671
-14.4436442,-34.0936089,0,17.4615516,793.7051509
-14.6432963,-34.0824038,0,17.4078871,793.9051172
-14.843011,-34.0721868,0,17.3542958,794.105093
-15.0427825,-34.0629672,0,17.3007653,794.3050772
-15.2425932,-34.0547545,0,17.247281,794.5050566
-15.442433,-34.0475575,0,17.1938264,794.7050259
-15.6423149,-34.0413842,0,17.1403894,794.9050031
-15.8422326,-34.0362434,0,17.0869576,795.1049869
-16.0421666,-34.0321438,0,17.0335153,795.3049629
-16.2421154,-34.0290936,0,16.9800471,795.504935
-16.4420837,-34.027101,0,16.9265408,795.7049132
-16.6420645,-34.0261742,0,16.872984,795.9048962
-16.8420383,-34.0263213,0,16.8193601,796.10487
-17.0420087,-34.0275501,0,16.7656535,796.3048442
-17.2419739,-34.0298685,0,16.7118536,796.5048228
-17.4419265,-34.0332843,0,16.6579499,796.7048046
-17.6418486,-34.0378049,0,16.6039097,796.9047778
-17.8417446,-34.043438,0,16.5497507,797.1047532
-18.0416097,-34.0501913,0,16.4954316,797.3047323
-18.2414338,-34.0580719,0,16.4409336,797.5047118
-18.4412037,-34.0670862,0,16.3863229,797.7046849
-18.6409126,-34.0772427,0,16.3319609,797.9046519
-18.840569,-34.0885544,0,16.2779284,798.1046285
-19.0401639,-34.1010345,0,16.2240622,798.3046132
-19.2396598,-34.1146927,0,16.1702845,798.5045761
-19.4390823,-34.1295416,0,16.1166222,798.7045507
-19.6384237,-34.1455926,0,16.0630911,798.9045372
-19.8376554,-34.162855,0,16.0096713,799.1045154
-20.0367638,-34.1813391,0,15.9563705,799.3044799
-20.2357662,-34.2010584,0,15.903186,799.5044569
-20.4346545,-34.2220241,0,15.8501143,799.7044472
-20.6333863,-34.2442439,0,15.7971565,799.9044174
-20.8319693,-34.2677303,0,15.7443112,800.1043844
-21.0304102,-34.2924965,0,15.6915764,800.3043648
-21.2286995,-34.3185538,0,15.6389503,800.5043589
-21.4267806,-34.345907,0,15.5864336,800.7043197
-21.6246856,-34.3745727,0,15.5340249,800.9042899
-21.8224081,-34.4045629,0,15.4817223,801.1042739
-22.0199284,-34.4358875,0,15.429525,801.3042627
-22.2172024,-34.4685519,0,15.3774334,801.5042227
-22.4142611,-34.5025742,0,15.3254462,801.7041968
-22.6110925,-34.5379656,0,15.2735621,801.9041847
-22.8076615,-34.574733,0,15.2217811,802.1041627
-23.0039521,-34.6128863,0,15.1701034,802.3041269
-23.1999791,-34.652442,0,15.118528,802.504105
-23.3957297,-34.6934113,0,15.0670543,802.7040969
-23.5911528,-34.735797,0,15.0156831,802.9040638
-23.7862615,-34.7796155,0,14.9644144,803.1040324
-23.9810537,-34.8248806,0,14.9132479,803.3040147
-24.1755113,-34.8716024,0,14.8621836,803.5040064
-24.3695799,-34.9197817,0,14.811223,803.7039661
-24.5632893,-34.9694404,0,14.7603663,803.9039394
-24.7566242,-35.0205892,0,14.7096136,804.1039259
-24.9495498,-35.0732339,0,14.6589662,804.3039052
-25.1420435,-35.1273829,0,14.6084255,804.5038701
-25.334116,-35.1830543,0,14.5579922,804.703848
-25.5257504,-35.240259,0,14.5076673,804.9038383
-25.7168966,-35.2989971,0,14.457453,805.1038058
-25.9075617,-35.3592863,0,14.4073508,805.3037758
-26.0977378,-35.4211403,0,14.3573621,805.5037579
-26.287401,-35.4845674,0,14.3074888,805.7037457
-26.476504,-35.549568,0,14.2577338,805.9037083
-26.6650638,-35.6161642,0,14.2080988,806.1036829
-26.8530609,-35.6843662,0,14.1585862,806.303669
-27.0404558,-35.7541765,0,14.1091988,806.5036448
-27.227231,-35.8256057,0,14.0599396,806.7036126
-27.4133845,-35.8986704,0,14.0108112,806.9035915
-27.5988952,-35.9733804,0,13.9618165,807.103581
-27.7837098,-36.0497319,0,13.9129595,807.303546
-27.9678367,-36.1277463,0,13.8642434,807.5035184
-28.1512568,-36.2074344,0,13.8156716,807.7035012
-28.3339368,-36.2888005,0,13.7672478,807.9034822
-28.5158425,-36.3718482,0,13.7189764,808.1034488
-28.6969734,-36.4565965,0,13.6708612,808.3034254
-28.8773055,-36.5430542,0,13.6229061,808.5034119
-29.0567913,-36.6312183,0,13.5751161,808.7033821
-29.2354219,-36.7211044,0,13.5274956,808.9033531
-29.41318,-36.8127247,0,13.4800488,809.1033337
-29.5900349,-36.9060844,0,13.4327806,809.3033179
-29.7659411,-37.0011805,0,13.3856963,809.5032835
-29.9408968,-37.0980335,0,13.3388006,809.7032585
-30.114875,-37.1966508,0,13.2920984,809.903243
-30.2878304,-37.297029,0,13.2455951,810.1032164
-30.4597415,-37.399178,0,13.1992961,810.303186
-30.6305911,-37.5031109,0,13.1532063,810.5031651
-30.8003487,-37.6088328,0,13.1073307,810.703152
-30.9689587,-37.7163328,0,13.0616757,810.9031159
-31.1364186,-37.8256333,0,13.0162461,811.1030895
-31.3026981,-37.9367395,0,12.9710468,811.3030731
-31.4677507,-38.0496457,0,12.9260836,811.5030485
-31.6315452,-38.1643558,0,12.8813617,811.7030161
-31.7940644,-38.2808836,0,12.836886,811.9029942
-31.9552764,-38.3992334,0,12.792662,812.1029842
-32.1151153,-38.5193833,0,12.7486919,812.3029453
-32.2735791,-38.6413588,0,12.7049861,812.5029173
-32.4306342,-38.7651624,0,12.6615501,812.7029014
-32.5862301,-38.8907828,0,12.618348,812.9028778
-32.7403294,-39.0182179,0,12.5754823,813.1028436
-32.8929117,-39.1474812,0,12.5328826,813.3028195
-33.0439467,-39.2785769,0,12.49031,813.5028136
-33.1933552,-39.4114629,0,12.448279,813.7027676
-33.3411851,-39.5462185,0,12.4076208,813.9027995
-33.4873106,-39.6827861,0,12.3689318,814.1028079
-33.6316734,-39.8211692,0,12.33013,814.3027841
-33.7743307,-39.9614424,0,12.2909018,814.5028533
-33.915118,-40.1034388,0,12.2502464,814.7028134
-34.0540202,-40.247129,0,12.2080052,814.9026651
-34.1912587,-40.392747,0,12.1647273,815.1027626
-34.3266016,-40.5400492,0,12.1200028,815.3028017
-34.4599892,-40.6889632,0,12.0738866,815.5027207
-34.5914491,-40.8395146,0,12.0264203,815.7025893
-34.7211685,-40.991923,0,11.9775485,815.9027278
-34.8488728,-41.1458702,0,11.9272188,816.1027481
-34.9745334,-41.3013147,0,11.8754204,816.3026321
-35.0982193,-41.4583388,0,11.8221381,816.502519
-35.2200681,-41.617127,0,11.7673375,816.702671
-35.3398195,-41.7773462,0,11.7109501,816.9026974
-35.4574506,-41.9389603,0,11.6529503,817.1025879
-35.5729589,-42.1019606,0,11.593305,817.3023659
-35.6866254,-42.2667571,0,11.5319711,817.5025607
-35.7981215,-42.4328867,0,11.4688545,817.7026368
-35.9074296,-42.6003191,0,11.4039037,817.9025914
-36.0145351,-42.7690272,0,11.3370576,818.1024264
-36.1195053,-42.939118,0,11.2682437,818.3023004
-36.2224497,-43.110785,0,11.1973719,818.5024681
-36.3231446,-43.2836659,0,11.124341,818.7025363
-36.4215789,-43.457738,0,11.049062,818.9025123
-36.5177433,-43.6329813,0,10.9714384,819.1024068
-36.6116299,-43.8093787,0,10.8913671,819.3022335
-36.7032949,-43.9870403,0,10.808741,819.5021488
-36.7927704,-44.1660454,0,10.7234629,819.7022705
-36.8799163,-44.3461259,0,10.6354698,819.902329
-36.9647215,-44.5272633,0,10.5447026,820.1023357
-37.047173,-44.7094398,0,10.4511365,820.302302
-37.1272558,-44.8926399,0,10.3547629,820.5022408
-37.2049477,-45.0768444,0,10.2556759,820.7021591
-37.2802287,-45.2620485,0,10.1539427,820.9020786
-37.3530504,-45.44821,0,10.0497082,821.1019763
-37.4233801,-45.6353251,0,9.9443877,821.3018721
-37.491269,-45.8234131,0,9.8309058,821.5018371
-37.5566406,-46.0124025,0,9.7214561,821.7018132
-37.6193348,-46.2023115,0,9.6148521,821.9018032
-37.6791883,-46.3931408,0,9.5110198,822.1017988
-37.7360467,-46.5848924,0,9.4096665,822.3018027
-37.7897546,-46.7775537,0,9.3105414,822.50181
-37.84016,-46.9711073,0,9.2134482,822.7018193
-37.8871121,-47.1655273,0,9.1182191,822.9018283
-37.9304608,-47.360781,0,9.0247264,823.1018361
-37.9700567,-47.5568281,0,8.9328785,823.3018419
-38.0057498,-47.7536212,0,8.8426229,823.5018457
-38.0373892,-47.951105,0,8.7539487,823.7018479
-38.0648224,-48.1492157,0,8.6668915,823.901849
-38.0878942,-48.3478803,0,8.5815402,824.1018488
-38.1064462,-48.5470144,0,8.4980466,824.3018453
-38.120316,-48.7465213,0,8.4166393,824.5018337
-38.1293361,-48.9462884,0,8.3376426,824.7018043
-38.1333337,-49.1461852,0,8.2615026,824.9017411
-38.1321296,-49.3460588,0,8.1888236,825.1016183
-38.1255373,-49.5457308,0,8.1204192,825.3013991
-38.113326,-49.7454764,0,8.0573459,825.5015176
-38.0952692,-49.94485,0,8.0011397,825.7017073
-38.0711413,-50.1434207,0,7.9539465,825.9017385
-38.0406903,-50.3408554,0,7.9187244,826.1015076
-38.003537,-50.5372445,0,7.9001257,826.3013802
-37.9592061,-50.7325282,0,7.899178,826.5016324
-37.907612,-50.9253025,0,7.8982301,826.7011916
-37.8490205,-51.1159777,0,7.9142932,826.9006659
-37.784014,-51.3050646,0,7.955597,827.1006152
-37.7132285,-51.4925037,0,8.0181153,827.3009749
-37.6376002,-51.6772065,0,8.0957298,827.5005614
-37.5571662,-51.8601299,0,8.1831245,827.7003878
-37.4722552,-52.0412504,0,8.2775771,827.9004241
-37.3831818,-52.2204912,0,8.3772258,828.1005773
-37.2902285,-52.3977973,0,8.4808466,828.3007717
-37.1937499,-52.5729618,0,8.5876375,828.5007485
-37.0939165,-52.7461038,0,8.6971026,828.7006106
-36.9908395,-52.9174043,0,8.808932,828.9005324
-36.884711,-53.0868803,0,8.9229126,829.1004958
-36.7757103,-53.2545612,0,9.0389112,829.3004909
-36.6640056,-53.4204856,0,9.1543468,829.500513
-36.5497555,-53.5846999,0,9.2683175,829.7005616
-36.4331112,-53.7472558,0,9.3808769,829.9006373
-36.3143337,-53.9080539,0,9.4920751,830.1005476
-36.193495,-54.0672529,0,9.6019593,830.3004134
-36.0706872,-54.2249719,0,9.7105743,830.5003059
-35.9460346,-54.3812821,0,9.8179621,830.7002338
-35.8196591,-54.5362545,0,9.9241626,830.9002018
-35.6916794,-54.6899611,0,10.0292135,831.1002131
-35.5622131,-54.8424737,0,10.1331506,831.3002672
-35.4313736,-54.9938658,0,10.2360078,831.5003635
-35.2993368,-55.1441397,0,10.3378174,831.7004034
-35.1663011,-55.2932765,0,10.43861,831.900254
-35.0321883,-55.4415509,0,10.5384147,832.1001829
-34.8971428,-55.5890217,0,10.6372595,832.3001452
-34.7612799,-55.7357154,0,10.7351707,832.5000896
-34.6244835,-55.8817357,0,10.8321739,832.7001775
-34.4868701,-56.0268401,0,10.928293,832.9001594
-34.3485406,-56.1709297,0,11.0235514,833.0999014
-34.2092604,-56.3142993,0,11.117971,833.2997859
-34.0690263,-56.4569844,0,11.2115731,833.4998475
-33.9278242,-56.5990213,0,11.304378,833.7001286
-33.7862068,-56.7398907,0,11.3964052,833.8998776
-33.6437915,-56.8800089,0,11.4876734,834.0996655
-33.5004396,-57.0195391,0,11.5782005,834.2997116
-33.3561492,-57.1585084,0,11.6680038,834.5000418
-33.2116062,-57.2962916,0,11.7570999,834.6997338
-33.0662689,-57.4334427,0,11.8455047,834.8995671
-32.9200186,-57.570102,0,11.9332336,835.0997294
-32.7731367,-57.7060372,0,12.0203014,835.299861
-32.6259587,-57.8409774,0,12.1067225,835.4995363
-32.4778964,-57.9754976,0,12.1925104,835.6995816
-32.3290168,-58.1095665,0,12.2776786,835.8999303
-32.1801303,-58.2424945,0,12.3622398,836.0995225
-32.0303973,-58.3750704,0,12.4462065,836.2995134
-31.8798541,-58.5072928,0,12.5295905,836.4998781
-31.7293692,-58.6384384,0,12.6124034,836.6994899
-31.5781077,-58.7692747,0,12.6946564,836.8994853
-31.4261414,-58.8997717,0,12.7763603,837.0997931
-31.2742281,-59.029318,0,12.8575257,837.2994426
-31.1215876,-59.1586178,0,12.9381626,837.4994865
-30.9684509,-59.2875088,0,13.0182808,837.6996458
-30.8152355,-59.4156784,0,13.09789,837.8994016
-30.6613773,-59.5436353,0,13.1769992,838.0995149
-30.5072633,-59.6710928,0,13.2556175,838.2995062
-30.3529052,-59.7980786,0,13.3337536,838.4993857
-30.1980044,-59.9248736,0,13.4114159,838.6995637
-30.0430687,-60.051098,0,13.4886126,838.8994078
-29.8877431,-60.1770774,0,13.5653516,839.0994
-29.7320618,-60.3028184,0,13.6416406,839.2995186
-29.5763553,-60.4280896,0,13.7174872,839.499362
-29.4202512,-60.5532256,0,13.7928988,839.6994308
-29.2640231,-60.6780415,0,13.8678822,839.8993963
-29.1076108,-60.8026198,0,13.9424446,840.0993577
-28.9509284,-60.9270629,0,14.0165926,840.2994464
-28.7942399,-61.0511952,0,14.0903328,840.4993466
-28.6373224,-61.1752269,0,14.1636715,840.699364
-28.4803055,-61.2990887,0,14.2366149,840.8993542
-28.3231896,-61.4228137,0,14.3091691,841.0993374
-28.1659745,-61.5464368,0,14.3813401,841.2993355
-28.0087001,-61.6699619,0,14.4531334,841.4993197
-27.8513665,-61.7934248,0,14.5245548,841.6993121
-27.6940164,-61.9168265,0,14.5956097,841.8992797
-27.5366073,-62.0402345,0,14.6663034,842.0992976
-27.3792495,-62.1635965,0,14.7366412,842.2992467
-27.2218531,-62.2870172,0,14.806628,842.4992625
-27.0645001,-62.4104663,0,14.876269,842.6992616
-26.9072606,-62.5339226,0,14.9455688,842.8991758
-26.749957,-62.6575595,0,15.0145323,843.0992521
-26.5928473,-62.781208,0,15.083164,843.2991831
-26.4357781,-62.9050227,0,15.1514685,843.4991851
-26.2787955,-63.0290011,0,15.2194501,843.6992206
-26.1221087,-63.1530113,0,15.2871133,843.8990437
-25.9653133,-63.2774077,0,15.3544621,844.0991918
-25.8088293,-63.401891,0,15.4215008,844.2991502
-25.6525649,-63.5265675,0,15.4882333,844.4990571
-25.4963307,-63.6516228,0,15.3980097,844.699177
-25.3405132,-63.7767812,0,15.2676336,844.8990362
-25.184783,-63.9023413,0,15.1376939,845.0990793
-25.0292918,-64.0282156,0,15.0081405,845.2991339
-24.874298,-64.1542278,0,14.8789438,845.4988891
-24.7192483,-64.2808631,0,14.7500221,845.6990813
-24.5646582,-64.4077356,0,14.6213387,845.8990681
-24.4105652,-64.5348473,0,14.4928555,846.0988231
-24.2564363,-64.6626739,0,14.364489,846.2990613
-24.1028976,-64.7907319,0,14.2362054,846.4989938
-23.9498237,-64.9191588,0,14.1079564,846.6988064
-23.7968331,-65.0483116,0,13.9796655,846.8990227
-23.6444914,-65.177749,0,13.8512956,847.0989278
-23.4926423,-65.3076373,0,13.7227943,847.2987505
-23.3409437,-65.4383072,0,13.5940908,847.4989681
-23.1899457,-65.5693223,0,13.4651457,847.6988815
-23.0395511,-65.7008005,0,13.3359101,847.898644
-22.8893036,-65.8331811,0,13.2063216,848.0988911
-22.7398042,-65.9659743,0,13.0763434,848.2988514
-22.5910655,-66.0992032,0,12.945934,848.498534
-22.4424904,-66.2334455,0,12.8150549,848.6987728
-22.2946634,-66.3682172,0,12.683678,848.8988133
-22.1476423,-66.5035044,0,12.5517805,849.0986078
-22.00114,-66.639615,0,12.4193793,849.2985803
-21.8551911,-66.7765673,0,12.2863836,849.4987228
-21.7101025,-66.9141203,0,12.153011,849.6986516
-21.5658863,-67.0523137,0,12.0194937,849.8983908
-21.4221541,-67.1915774,0,11.8844856,850.0985241
-21.2792678,-67.3315888,0,11.7473924,850.2985733
-21.1372779,-67.4723379,0,11.6104844,850.4985019
-20.9962537,-67.613837,0,11.4755773,850.6982763
-20.8558753,-67.7565325,0,11.3417457,850.8984465
-20.7165319,-67.9001483,0,11.2090914,851.0985516
-20.5783465,-68.0446723,0,11.077615,851.2985076
-20.4414003,-68.190136,0,10.9472337,851.4982924
-20.3054919,-68.3368779,0,10.8178486,851.6983031
-20.1707291,-68.4849161,0,10.6893402,851.8984938
-20.0373988,-68.6340659,0,10.5616433,852.0985503
-19.9055799,-68.7843665,0,10.4346885,852.2984666
-19.7753491,-68.9358602,0,10.3083968,852.4982424
-19.6466349,-69.0887679,0,10.1826367,852.6981127
-19.5193558,-69.2433403,0,10.0572152,852.898344
-19.3938917,-69.3992689,0,9.9320003,853.0984814
-19.2703223,-69.5565985,0,9.8068344,853.2985364
-19.1487269,-69.715376,0,9.6815255,853.4985257
-19.029184,-69.8756489,0,9.5558382,853.6984705
-18.9117727,-70.0374643,0,9.4294825,853.8983946
-18.7965735,-70.2008662,0,9.3021021,854.0983222
-18.6836696,-70.3658921,0,9.1732621,854.2982742
-18.5731478,-70.5325684,0,9.0425908,854.4982644
-18.4650998,-70.7009055,0,8.9098739,854.6982938
-18.3596229,-70.8708915,0,8.7745016,854.8983453
-18.2568189,-71.0424878,0,8.635781,855.0983802
-18.1567938,-71.2156269,0,8.4929705,855.2983356
-18.0596538,-71.3902173,0,8.3453506,855.4981304
-17.9655051,-71.5661568,0,8.1924065,855.6976766
-17.8739585,-71.7443467,0,8.0338789,855.8980074
-17.7856336,-71.9238564,0,7.8744492,856.09807
-17.7008576,-72.1044785,0,7.7165701,856.2975977
-17.6198258,-72.286844,0,7.5991922,856.4971555
-17.5434113,-72.4716588,0,7.5193297,856.6971447
-17.4728308,-72.6590369,0,7.4732943,856.897375
-17.4093329,-72.8485133,0,7.4583551,857.0972082
-17.3536622,-73.0404664,0,7.4574603,857.2970712
-17.3062543,-73.2347727,0,7.4565655,857.4970773
-17.2670777,-73.4309876,0,7.4627204,857.697165
-17.2359925,-73.6286708,0,7.4769724,857.8972773
-17.2128871,-73.8271937,0,7.4971662,858.0971403
-17.1975914,-74.0265397,0,7.5217512,858.2970722
-17.1900059,-74.226371,0,7.549299,858.4970474
-17.1900358,-74.4263698,0,7.5787698,858.6970462
-17.1975725,-74.6262343,0,7.6100507,858.8970528
-17.2124938,-74.8256783,0,7.6430927,859.0970542
-17.2346803,-75.0244284,0,7.6771938,859.2970388
-17.2640113,-75.2222411,0,7.7119355,859.4970142
-17.3003535,-75.4189212,0,7.74816,859.6970237
-17.3435569,-75.6142204,0,7.785804,859.8970445
-17.3934745,-75.807909,0,7.8243417,860.0970621
-17.4499607,-75.9997644,0,7.8633402,860.2970601
-17.5128681,-76.1895646,0,7.9024496,860.4970137
-17.5820482,-76.3770988,0,7.9414265,860.6969011
-17.6574158,-76.5623145,0,7.9798332,860.8968639
-17.7388515,-76.7451216,0,8.0193624,861.0969894
-17.825915,-76.9248758,0,8.0601232,861.2967183
-17.9185326,-77.101902,0,8.1060659,861.4965089
-18.0166577,-77.2762887,0,8.1531895,861.696607
-18.1198568,-77.4474609,0,8.2017648,861.8964819
-18.2280257,-77.6155153,0,8.2524872,862.0963389
-18.3410332,-77.7804345,0,8.3040525,862.2962614
-18.4587188,-77.9421211,0,8.3557313,862.4962426
-18.5809255,-78.1004709,0,8.4070793,862.6962654
-18.7075063,-78.2553797,0,8.4575192,862.896314
-18.8383103,-78.4067535,0,8.5071034,863.0963733
-18.9731365,-78.5545048,0,8.55785,863.2963947
-19.1117561,-78.6985487,0,8.6101409,863.4963047
-19.254094,-78.8389532,0,8.6635031,863.6962385
-19.3999828,-78.9756904,0,8.7179076,863.89619
-19.549238,-79.1087644,0,8.7747566,864.0961545
-19.7016553,-79.2382195,0,8.8360518,864.2961286
-19.8570353,-79.3641147,0,8.9017266,864.49611
-20.015191,-79.4865133,0,8.971274,864.6960966
-20.175948,-79.6054815,0,9.0442946,864.8960872
-20.3391424,-79.7210885,0,9.12048,865.0960807
-20.5046195,-79.8334066,0,9.1995989,865.2960758
-20.6722332,-79.9425114,0,9.2814864,865.4960713
-20.8418447,-80.048482,0,9.3660362,865.6960659
-21.0133223,-80.1514011,0,9.4531934,865.8960581
-21.1865169,-80.2513425,0,9.5429476,866.0960198
-21.3613402,-80.3484158,0,9.6353776,866.2959858
-21.5376851,-80.4427201,0,9.7305034,866.4959628
-21.7154309,-80.5343505,0,9.8286066,866.6959371
-21.894448,-80.6233925,0,9.9295172,866.8958761
-22.0746802,-80.7099395,0,10.0315908,867.0958111
-22.2560743,-80.7940746,0,10.1347324,867.2957675
-22.438542,-80.8758628,0,10.2375733,867.4957269
-22.6220171,-80.955372,0,10.3393671,867.695689
-22.8064444,-81.0326674,0,10.4401443,867.895659
-22.9917692,-81.1078088,0,10.5399342,868.0956377
-23.1779437,-81.180853,0,10.6387644,868.2956287
-23.3649232,-81.2518532,0,10.7366616,868.4956347
-23.5526671,-81.3208596,0,10.8336511,868.6956588
-23.7411134,-81.3879112,0,10.9297569,868.8956786
-23.9301197,-81.4530173,0,11.0250022,869.095584
-24.1197691,-81.5162629,0,11.1194092,869.2955013
-24.3100327,-81.5776895,0,11.2129989,869.4954349
-24.5008836,-81.637337,0,11.3057918,869.6953896
-24.6922967,-81.6952437,0,11.3978072,869.89537
-24.8842488,-81.7514463,0,11.4890639,870.0953809
-25.0767178,-81.8059806,0,11.5795798,870.2954267
-25.269662,-81.8588752,0,11.6693722,870.4954899
-25.4628524,-81.9101098,0,11.7584576,870.6953587
-25.6564886,-81.9597779,0,11.8468519,870.8952634
-25.8505546,-82.0079119,0,11.9345706,871.0952096
-26.0450348,-82.0545434,0,12.0216285,871.2952022
-26.2399149,-82.0997034,0,12.1080397,871.4952464
-26.4351811,-82.1434222,0,12.1938181,871.6953469
-26.6305297,-82.185668,0,12.2789769,871.8952113
-26.8262051,-82.2265289,0,12.3635289,872.0951075
-27.0222203,-82.2660393,0,12.4474866,872.2950651
-27.2185659,-82.3042278,0,12.5308617,872.49509
-27.4152317,-82.3411225,0,12.613666,872.6951866
-27.6119622,-82.3767073,0,12.6959105,872.8951095
-27.808873,-82.4110335,0,12.7776062,873.0949898
-28.0060706,-82.4441526,0,12.8587634,873.2949493
-28.2035234,-82.4760884,0,12.9393922,873.494968
-28.4013011,-82.5068454,0,13.0195026,873.695123
-28.598865,-82.5362885,0,13.099104,873.8948688
-28.7967392,-82.5644582,0,13.1782057,874.0947381
-28.9949533,-82.5913537,0,13.2568166,874.2947686
-29.1934978,-82.6169767,0,13.3349454,874.4949596
-29.3918458,-82.6412561,0,13.4126005,874.6947881
-29.5903721,-82.6642419,0,13.4897901,874.8946406
-29.7892305,-82.6859505,0,13.5665221,875.0946804
-29.9884225,-82.7063785,0,13.6428043,875.2949172
-30.1872417,-82.7254581,0,13.7186443,875.4946498
-30.3863505,-82.743258,0,13.7940492,875.6945526
-30.5857857,-82.7597801,0,13.8690262,875.894671
-30.7852465,-82.7750009,0,13.9435822,876.0947118
-30.9845538,-82.7889133,0,14.0177239,876.294504
-31.1841786,-82.8015541,0,14.0914578,876.4945287
-31.3840942,-82.8129214,0,14.1647904,876.6947672
-31.5835561,-82.8229803,0,14.2377279,876.8944825
-31.7833225,-82.8317766,0,14.3102762,877.0944425
-31.9833724,-82.8393097,0,14.3824413,877.2946342
-32.1830986,-82.8455634,0,14.4542289,877.4944583
-32.3829614,-82.8505602,0,14.5256447,877.6943835
-32.5830822,-82.8543055,0,14.596694,877.8945394
-32.7829466,-82.856796,0,14.6673822,878.0944193
-32.9828599,-82.8580436,0,14.7377146,878.2943365
-33.182999,-82.858053,0,14.8073587,878.4944756
