# x_ref_m, y_ref_m, width_right_m, width_left_m, x_normvec_m, y_normvec_m, alpha_m, s_racetraj_m, psi_racetraj_rad, kappa_racetraj_radpm, vx_racetraj_mps, ax_racetraj_mps2
30.6851373, -0.0100251, 4.9899808, 5.0100192, 0.0007831, -0.9999997, -4.6095207, 50.6164581, -1.5700070, -0.0007105, 23.0000000, 0.0000000
30.9853218, -0.0097852, 4.9902215, 5.0097785, 0.0008152, -0.9999997, -4.6094836, 50.9164950, -1.5702666, -0.0005876, 23.0000000, 0.0000000
31.2855092, -0.0095357, 4.9904622, 5.0095378, 0.0008468, -0.9999996, -4.6093818, 51.2165369, -1.5703780, -0.0005262, 23.0000000, 0.0000000
31.5856994, -0.0092768, 4.9907097, 5.0092903, 0.0008779, -0.9999996, -4.6092237, 51.5165838, -1.5705639, -0.0004034, 23.0000000, 0.0000000
31.8858920, -0.0090087, 4.9909687, 5.0090313, 0.0009085, -0.9999996, -4.6090177, 51.8166353, -1.5706384, -0.0003419, 23.0000000, 0.0000000
32.1860868, -0.0087314, 4.9912277, 5.0087723, 0.0009387, -0.9999996, -4.6087723, 52.1166912, -1.5707514, -0.0002251, 23.0000000, 0.0000000
32.4862837, -0.0084451, 4.9914867, 5.0085133, 0.0009684, -0.9999995, -4.6084955, 52.4167514, -1.5707911, -0.0001722, 23.0000000, 0.0000000
32.7864824, -0.0081500, 4.9917908, 5.0082092, 0.0009977, -0.9999995, -4.6081948, 52.7168155, -1.5708394, -0.0000695, 23.0000000, 0.0000000
33.0866827, -0.0078462, 4.9921206, 5.0078794, 0.0010265, -0.9999995, -4.6078772, 53.0168835, -1.5708482, -0.0000183, 23.0000000, 0.0000000
33.3868844, -0.0075337, 4.9924504, 5.0075496, 0.0010548, -0.9999994, -4.6075496, 53.3169549, -1.5708383, 0.0000571, 23.0000000, 0.0000000
33.6870872, -0.0072129, 4.9927801, 5.0072199, 0.0010827, -0.9999994, -4.6072176, 53.6170297, -1.5708256, 0.0000699, 23.0000000, 0.0000000
33.9872909, -0.0068837, 4.9931153, 5.0068847, 0.0011101, -0.9999994, -4.6068835, 53.9171076, -1.5707953, 0.0000810, 23.0000000, 0.0000000
34.2874954, -0.0065464, 4.9934510, 5.0065490, 0.0011370, -0.9999994, -4.6065484, 54.2171883, -1.5707786, 0.0000861, 23.0000000, 0.0000000
34.5877003, -0.0062011, 4.9937868, 5.0062132, 0.0011635, -0.9999993, -4.6062130, 54.5172717, -1.5707422, 0.0000927, 23.0000000, 0.0000000
34.8879056, -0.0058479, 4.9941219, 5.0058781, 0.0011895, -0.9999993, -4.6058781, 54.8173576, -1.5707241, 0.0000885, 23.0000000, -7.2102037
35.1881108, -0.0054869, 4.9944528, 5.0055472, 0.0012151, -0.9999993, -4.6055425, 55.1174456, -1.5707041, 0.0000050, 22.8298153, -12.2860029
35.4883159, -0.0051184, 4.9947837, 5.0052163, 0.0012401, -0.9999992, -4.6052014, 55.4175356, -1.5707082, -0.0000460, 22.7219321, -12.2572123
35.7885206, -0.0047424, 4.9951145, 5.0048855, 0.0012648, -0.9999992, -4.6048483, 55.7176274, -1.5707470, -0.0001480, 22.5053774, -12.2011447
36.0887247, -0.0043591, 4.9954872, 5.0045128, 0.0012889, -0.9999992, -4.6044763, 56.0177208, -1.5707817, -0.0001990, 22.3966892, -12.1682325
36.3889280, -0.0039686, 4.9959214, 5.0040786, 0.0013126, -0.9999991, -4.6040786, 56.3178155, -1.5708881, -0.0003689, 22.1788006, -12.0283991
36.6891302, -0.0035710, 4.9963556, 5.0036444, 0.0013358, -0.9999991, -4.6036444, 56.6179114, -1.5709791, -0.0005417, 22.0700695, -11.8364784
36.9893312, -0.0031666, 4.9967898, 5.0032102, 0.0013586, -0.9999991, -4.6031474, 56.9180082, -1.5713559, -0.0013843, 21.8564291, -11.4015638
37.2895306, -0.0027554, 4.9972163, 5.0027837, 0.0013809, -0.9999990, -4.6025350, 57.2181059, -1.5716808, -0.0018648, 21.7518503, -11.1820191
37.5897283, -0.0023376, 4.9976387, 5.0023613, 0.0014027, -0.9999990, -4.6017438, 57.5182046, -1.5726189, -0.0028258, 21.5472456, -10.7551606
37.8899241, -0.0019133, 4.9980612, 5.0019388, 0.0014241, -0.9999990, -4.6007090, 57.8183041, -1.5732321, -0.0033063, 21.4471873, -10.5476214
38.1901178, -0.0014826, 4.9984836, 5.0015164, 0.0014450, -0.9999990, -4.5993658, 58.1184050, -1.5747467, -0.0042671, 21.2514819, -10.1437519
38.4903091, -0.0010458, 4.9989824, 5.0010176, 0.0014654, -0.9999989, -4.5976494, 58.4185075, -1.5756481, -0.0047474, 21.1558052, -9.9472168
38.7904977, -0.0006029, 4.9994887, 5.0005113, 0.0014854, -0.9999989, -4.5954950, 58.7186124, -1.5777392, -0.0057079, 20.9687331, -9.5644222
39.0906836, -0.0001540, 4.9999949, 5.0000051, 0.0015049, -0.9999989, -4.5928378, 59.0187208, -1.5789287, -0.0061880, 20.8773108, -9.3779806
39.3908664, 0.0003006, 5.0004872, 4.9995128, 0.0015239, -0.9999988, -4.5896131, 59.3188339, -1.5815958, -0.0071478, 20.6986288, -9.0145267
39.6910460, 0.0007608, 5.0009092, 4.9990908, 0.0015425, -0.9999988, -4.5857562, 59.6189534, -1.5830733, -0.0076275, 20.6113445, -8.8373549
39.9912221, 0.0012266, 5.0013311, 4.9986689, 0.0015606, -0.9999988, -4.5812022, 59.9190814, -1.5863160, -0.0085863, 20.4408300, -8.4916818
40.2913945, 0.0016977, 5.0017531, 4.9982469, 0.0015783, -0.9999988, -4.5758863, 60.2192205, -1.5880811, -0.0090654, 20.3575773, -8.3230414
40.5915630, 0.0021741, 5.0022038, 4.9977962, 0.0015955, -0.9999987, -4.5697440, 60.5193737, -1.5918986, -0.0100226, 20.1950262, -7.9937566
40.8917274, 0.0026555, 5.0026941, 4.9973059, 0.0016122, -0.9999987, -4.5627104, 60.8195446, -1.5939509, -0.0105007, 20.1157070, -7.8329939
41.1918874, 0.0031419, 5.0031844, 4.9968156, 0.0016285, -0.9999987, -4.5547209, 61.1197373, -1.5983421, -0.0114556, 19.9609307, -7.5188711
41.4920428, 0.0036331, 5.0036747, 4.9963253, 0.0016443, -0.9999986, -4.5457106, 61.4199566, -1.6006809, -0.0119323, 19.8854542, -7.3654140
41.7921934, 0.0041289, 5.0043004, 4.9956996, 0.0016596, -0.9999986, -4.5356150, 61.7202080, -1.6056440, -0.0128837, 19.7382769, -7.0653891
42.0923390, 0.0046293, 5.0049893, 4.9950107, 0.0016745, -0.9999986, -4.5243694, 62.0204974, -1.6082681, -0.0133584, 19.6665578, -6.9187455
42.3924794, 0.0051341, 5.0056783, 4.9943217, 0.0016889, -0.9999986, -4.5119090, 62.3208319, -1.6138008, -0.0143052, 19.5268134, -6.6319152
42.6926143, 0.0056431, 5.0063672, 4.9936328, 0.0017029, -0.9999986, -4.4981692, 62.6212191, -1.6167090, -0.0147771, 19.4587705, -6.4916734
42.9927435, 0.0061562, 5.0067189, 4.9932811, 0.0017164, -0.9999985, -4.4830855, 62.9216673, -1.6228079, -0.0157176, 19.3262990, -6.2172916
43.2928669, 0.0066733, 5.0070432, 4.9929568, 0.0017294, -0.9999985, -4.4665931, 63.2221860, -1.6259982, -0.0161860, 19.2618530, -6.0831187
43.5929841, 0.0071942, 5.0073676, 4.9926324, 0.0017419, -0.9999985, -4.4486274, 63.5227853, -1.6326590, -0.0171183, 19.1364968, -5.8205983
43.8930950, 0.0077188, 5.0077319, 4.9922681, 0.0017540, -0.9999985, -4.4291239, 63.8234765, -1.6361291, -0.0175821, 19.0755691, -5.6922396
44.1931993, 0.0082470, 5.0082690, 4.9917310, 0.0017657, -0.9999984, -4.4080179, 64.1242716, -1.6433462, -0.0185040, 18.9571691, -5.4411491
44.4932968, 0.0087785, 5.0088062, 4.9911938, 0.0017768, -0.9999984, -4.3852450, 64.4251839, -1.6470929, -0.0189620, 18.8996788, -5.3184283
44.7933874, 0.0093134, 5.0093433, 4.9906567, 0.0017875, -0.9999984, -4.3607405, 64.7262275, -1.6548594, -0.0198709, 18.7880704, -5.0784924
45.0934707, 0.0098513, 5.0098815, 4.9901185, 0.0017978, -0.9999984, -4.3344400, 65.0274177, -1.6588787, -0.0203216, 18.7339330, -4.9613104
45.3935465, 0.0103923, 5.0104210, 4.9895790, 0.0018076, -0.9999984, -4.3062789, 65.3287710, -1.6671859, -0.0212147, 18.6289413, -4.7324083
45.6936148, 0.0109361, 5.0109605, 4.9890395, 0.0018169, -0.9999983, -4.2761928, 65.6303050, -1.6714731, -0.0216567, 18.5780662, -4.6207426
45.9936751, 0.0114826, 5.0114999, 4.9885001, 0.0018257, -0.9999983, -4.2441172, 65.9320384, -1.6803106, -0.0225305, 18.4795018, -4.4029056
46.2937273, 0.0120317, 5.0120477, 4.9879523, 0.0018341, -0.9999983, -4.2099876, 66.2339913, -1.6848599, -0.0229621, 18.4317898, -4.2968088
46.5937712, 0.0125832, 5.0125990, 4.9874010, 0.0018420, -0.9999983, -4.1737396, 66.5361850, -1.6942151, -0.0238133, 18.3394443, -4.0902169
46.8938066, 0.0131370, 5.0131503, 4.9868497, 0.0018495, -0.9999983, -4.1353088, 66.8386420, -1.6990197, -0.0242325, 18.2947855, -3.9898146
47.1938332, 0.0136929, 5.0137016, 4.9862984, 0.0018565, -0.9999983, -4.0946308, 67.1413863, -1.7088778, -0.0250571, 18.2084269, -3.7947909
47.4938508, 0.0142509, 5.0142701, 4.9857299, 0.0018630, -0.9999983, -4.0516414, 67.4444432, -1.7139298, -0.0254621, 18.1666985, -3.7002785
47.7938592, 0.0148108, 5.0148394, 4.9851606, 0.0018691, -0.9999983, -4.0062761, 67.7478393, -1.7242737, -0.0262561, 18.0860666, -3.5172772
48.0938582, 0.0153723, 5.0154086, 4.9845914, 0.0018747, -0.9999982, -3.9584706, 68.0516026, -1.7295637, -0.0266447, 18.0471309, -3.4289225
48.3938476, 0.0159355, 5.0159757, 4.9840243, 0.0018798, -0.9999982, -3.9081607, 68.3557628, -1.7403739, -0.0274038, 17.9719332, -3.2584845
48.6938271, 0.0165001, 5.0165340, 4.9834660, 0.0018845, -0.9999982, -3.8552821, 68.6603507, -1.7458914, -0.0277740, 17.9356356, -3.1766835
48.9937965, 0.0170661, 5.0170923, 4.9829077, 0.0018887, -0.9999982, -3.7997706, 68.9653989, -1.7571458, -0.0284934, 17.8655423, -3.0191133
49.2937556, 0.0176332, 5.0176506, 4.9823494, 0.0018925, -0.9999982, -3.7415620, 69.2709413, -1.7628789, -0.0288444, 17.8317131, -2.9448651
49.5937041, 0.0182013, 5.0182142, 4.9817858, 0.0018958, -0.9999982, -3.6805920, 69.5770133, -1.7745524, -0.0295149, 17.7663395, -2.7981604
49.8936420, 0.0187704, 5.0187842, 4.9812158, 0.0018985, -0.9999982, -3.6167966, 69.8836524, -1.7804882, -0.0298564, 17.7348128, -2.7349070
50.1935688, 0.0193402, 5.0193542, 4.9806458, 0.0019012, -0.9999982, -3.5501117, 70.1908953, -1.7925519, -0.0304339, 17.6736303, -2.5949310
50.4934845, 0.0199106, 5.0199241, 4.9800759, 0.0019018, -0.9999982, -3.4804731, 70.4987892, -1.8048713, -0.0311400, 17.6156192, -2.4692440
50.7933888, 0.0204815, 5.0205062, 4.9794938, 0.0019081, -0.9999982, -3.4078168, 70.8073499, -1.8111286, -0.0314117, 17.5875629, -2.4656317
51.0932814, 0.0210523, 5.0210934, 4.9789066, 0.0018868, -0.9999982, -3.3320797, 71.1167290, -1.8233514, -0.0297117, 17.5280953, -3.0528584
51.3931613, 0.0215965, 5.0216806, 4.9783194, 0.0016993, -0.9999986, -3.2532506, 71.4273938, -1.8292240, -0.0289896, 17.4932277, -3.3117378
51.6930258, 0.0220469, 5.0222678, 4.9777322, 0.0012664, -0.9999992, -3.1714010, 71.7395700, -1.8407899, -0.0288818, 17.4166541, -3.4196205
51.9928723, 0.0223326, 5.0221258, 4.9778742, 0.0005996, -0.9999998, -3.0866098, 72.0531822, -1.8465390, -0.0286107, 17.3773424, -3.5405502
52.2926982, 0.0223828, 5.0219618, 4.9780382, -0.0003041, -1.0000000, -2.9989565, 72.3681978, -1.8579204, -0.0283265, 17.2946241, -3.7059598
52.5925007, 0.0221267, 5.0217978, 4.9782022, -0.0014440, -0.9999990, -2.9085208, 72.6845680, -1.8635688, -0.0281815, 17.2517152, -3.7902826
52.8922773, 0.0214934, 5.0213759, 4.9786241, -0.0028205, -0.9999960, -2.8153830, 73.0022439, -1.8747958, -0.0279511, 17.1626935, -3.9427279
53.1920252, 0.0204121, 5.0200132, 4.9799868, -0.0044335, -0.9999902, -2.7196235, 73.3211727, -1.8859353, -0.0277701, 17.0697219, -4.0825911
53.4917417, 0.0188120, 5.0186506, 4.9813494, -0.0062833, -0.9999803, -2.6213229, 73.6412985, -1.8914830, -0.0276984, 17.0218217, -4.1477507
53.7914242, 0.0166222, 5.0172879, 4.9827121, -0.0083697, -0.9999650, -2.5205623, 73.9625626, -1.9025394, -0.0275904, 16.9233408, -4.2693615
54.0910701, 0.0137720, 5.0153701, 4.9846299, -0.0106930, -0.9999428, -2.4174223, 74.2849039, -1.9080521, -0.0275542, 16.8728114, -4.3257771
54.3906766, 0.0101904, 5.0128216, 4.9871784, -0.0132532, -0.9999122, -2.3119840, 74.6082588, -1.9190666, -0.0275148, 16.7693094, -4.4307612
54.6902411, 0.0058067, 5.0102732, 4.9897268, -0.0160503, -0.9998712, -2.2043281, 74.9325617, -1.9300705, -0.0275207, 16.6627095, -4.5251170
54.9897609, 0.0005501, 5.0077248, 4.9922752, -0.0190845, -0.9998179, -2.0945351, 75.2577448, -1.9355764, -0.0275398, 16.6083079, -4.5685976
55.2892333, -0.0056504, 5.0047607, 4.9952393, -0.0223555, -0.9997501, -1.9826853, 75.5837389, -1.9466059, -0.0276099, 16.4974149, -4.6484608
55.5886557, -0.0128655, 5.0016261, 4.9983739, -0.0258635, -0.9996655, -1.8688584, 75.9104731, -1.9576694, -0.0277225, 16.3838786, -4.7191028
55.8880254, -0.0211661, 4.9984914, 5.0015086, -0.0296083, -0.9995616, -1.7531337, 76.2378755, -1.9632216, -0.0277943, 16.3261719, -4.7511983
56.1873397, -0.0306230, 4.9953568, 5.0046432, -0.0335898, -0.9994357, -1.6355896, 76.5658731, -1.9743729, -0.0279688, 16.2089808, -4.8090850
56.4865960, -0.0413069, 4.9921964, 5.0078036, -0.0378077, -0.9992850, -1.5163038, 76.8943919, -1.9799758, -0.0280715, 16.1495349, -4.8349716
56.7857916, -0.0532889, 4.9890348, 5.0109652, -0.0422618, -0.9991066, -1.3953529, 77.2233577, -1.9912509, -0.0283071, 16.0290369, -4.8809841
57.0849238, -0.0666396, 4.9858732, 5.0141268, -0.0469516, -0.9988972, -1.2728125, 77.5526957, -2.0026273, -0.0285835, 15.9065168, -4.9195109
57.3839900, -0.0814299, 4.9828165, 5.0171835, -0.0518768, -0.9986535, -1.1487569, 77.8823313, -2.0083588, -0.0287369, 15.8445425, -4.9360738
57.6829874, -0.0977307, 4.9801714, 5.0198286, -0.0570366, -0.9983721, -1.0232586, 78.2121898, -2.0199199, -0.0290744, 15.7192509, -4.9639949
57.9819135, -0.1156127, 4.9775264, 5.0224736, -0.0624305, -0.9980493, -0.8963889, 78.5421972, -2.0316237, -0.0294530, 15.5922798, -4.9851942
58.2807655, -0.1351469, 4.9748814, 5.0251186, -0.0680575, -0.9976814, -0.7682169, 78.8722800, -2.0375345, -0.0296579, 15.5282055, -4.9933263
58.5795408, -0.1564039, 4.9727231, 5.0272769, -0.0739167, -0.9972644, -0.6388098, 79.2023657, -2.0494842, -0.0300989, 15.3989605, -5.0049425
58.8782367, -0.1794548, 4.9711589, 5.0288411, -0.0800069, -0.9967943, -0.5082326, 79.5323832, -2.0616195, -0.0305835, 15.2683608, -5.0101483
59.1768505, -0.2043702, 4.9695947, 5.0304053, -0.0863267, -0.9962669, -0.3765478, 79.8622625, -2.0677614, -0.0308392, 15.2025931, -5.0087375
59.4753795, -0.2312210, 4.9680305, 5.0319695, -0.0928749, -0.9956778, -0.2438152, 80.1919357, -2.0802073, -0.0314034, 15.0702955, -5.0040680
59.7738212, -0.2600781, 4.9675918, 5.0324082, -0.0996491, -0.9950226, -0.1100917, 80.5213367, -2.0928707, -0.0318681, 14.9368414, -5.0233914
60.0721611, -0.2910224, 4.9676129, 5.0323871, -0.1067619, -0.9942846, 0.0245412, 80.8503830, -2.0992572, -0.0320072, 14.8694294, -5.0555628
60.3703368, -0.3241762, 4.9676341, 5.0323659, -0.1143285, -0.9934430, 0.1598919, 81.1788713, -2.1121345, -0.0324051, 14.7324818, -5.0965742
60.6682739, -0.3596721, 4.9676552, 5.0323448, -0.1223514, -0.9924868, 0.2957409, 81.5065568, -2.1251843, -0.0328431, 14.5931778, -5.1333058
60.9658981, -0.3976428, 4.9690591, 5.0309409, -0.1308319, -0.9914046, 0.4318687, 81.8331965, -2.1317750, -0.0330914, 14.5226572, -5.1471207
61.2631348, -0.4382211, 4.9705183, 5.0294817, -0.1397717, -0.9901838, 0.5680565, 82.1585495, -2.1451151, -0.0336178, 14.3799932, -5.1722910
61.5599096, -0.4815396, 4.9719775, 5.0280225, -0.1491722, -0.9888112, 0.7040869, 82.4823785, -2.1518681, -0.0338969, 14.3078770, -5.1834809
61.8561482, -0.5277312, 4.9736936, 5.0263064, -0.1590343, -0.9872731, 0.8397437, 82.8044504, -2.1655408, -0.0345047, 14.1620897, -5.1997887
62.1517759, -0.5769283, 4.9762686, 5.0237314, -0.1693587, -0.9855545, 0.9748135, 83.1245373, -2.1794742, -0.0351436, 14.0143253, -5.2155104
62.4467185, -0.6292639, 4.9788437, 5.0211563, -0.1801454, -0.9836400, 1.1090854, 83.4424177, -2.1865338, -0.0354844, 13.9396975, -5.2213404
62.7409015, -0.6848705, 4.9814187, 5.0185813, -0.1913938, -0.9815133, 1.2423520, 83.7578773, -2.2008667, -0.0361891, 13.7889571, -5.2331546
63.0342503, -0.7438809, 4.9836728, 5.0163272, -0.2031027, -0.9791574, 1.3744101, 84.0707106, -2.2081431, -0.0365503, 13.7128456, -5.2397313
63.3266907, -0.8064278, 4.9855666, 5.0144334, -0.2152697, -0.9765546, 1.5050612, 84.3807216, -2.2229062, -0.0373052, 13.5590456, -5.2516894
63.6181481, -0.8726438, 4.9874604, 5.0125396, -0.2278917, -0.9736865, 1.6341123, 84.6877257, -2.2304128, -0.0376796, 13.4813612, -5.2607577
63.9085481, -0.9426618, 4.9893542, 5.0106458, -0.2409643, -0.9705340, 1.7613763, 84.9915502, -2.2456286, -0.0384618, 13.3242267, -5.2779887
64.1978163, -1.0166143, 4.9926307, 5.0073693, -0.2544817, -0.9670776, 1.8866732, 85.2920367, -2.2533707, -0.0388395, 13.2447680, -5.2916508
64.4858782, -1.0946341, 4.9965447, 5.0034553, -0.2684370, -0.9632973, 2.0098305, 85.5890417, -2.2690490, -0.0396174, 13.0837699, -5.3204799
64.7726595, -1.1768539, 5.0004587, 4.9995413, -0.2828213, -0.9591726, 2.1306838, 85.8824382, -2.2770214, -0.0399852, 13.0021883, -5.3412928
65.0580855, -1.2634065, 5.0043727, 4.9956273, -0.2976242, -0.9546831, 2.2490780, 86.1721177, -2.2931539, -0.0407179, 12.8364665, -5.3890741
65.3420820, -1.3544244, 5.0066435, 4.9933565, -0.3128334, -0.9498080, 2.3648676, 86.4579911, -2.3013376, -0.0410586, 12.7522274, -5.4200761
65.6245745, -1.4500404, 5.0088156, 4.9911844, -0.3284348, -0.9445267, 2.4779174, 86.7399905, -2.3178917, -0.0416998, 12.5805110, -5.4944172
65.9054884, -1.5503873, 5.0109877, 4.9890123, -0.3444118, -0.9388187, 2.5881038, 87.0180705, -2.3262525, -0.0419922, 12.4928600, -5.5389975
66.1847495, -1.6555977, 5.0129328, 4.9870672, -0.3607460, -0.9326641, 2.6953149, 87.2922100, -2.3346906, -0.0422571, 12.4038709, -5.5898540
66.4622833, -1.7658043, 5.0138282, 4.9861718, -0.3774164, -0.9260437, 2.7994517, 87.5624132, -2.3516797, -0.0427210, 12.2213675, -5.7076044
66.7380152, -1.8811398, 5.0147237, 4.9852763, -0.3943998, -0.9189389, 2.9004286, 87.8287111, -2.3602438, -0.0429285, 12.1276067, -5.7730402
67.0118709, -2.0017369, 5.0156191, 4.9843809, -0.4116708, -0.9113326, 2.9981743, 88.0911626, -2.3688549, -0.0430708, 12.0320278, -5.8503040
67.2837760, -2.1277284, 5.0158292, 4.9841708, -0.4292010, -0.9032090, 3.0926326, 88.3498566, -2.3861577, -0.0434385, 11.8347625, -5.9975275
67.5536560, -2.2592469, 5.0150865, 4.9849135, -0.4469612, -0.8945533, 3.1837634, 88.6049074, -2.3948105, -0.0431668, 11.7329732, -6.0881148
67.8214364, -2.3964252, 5.0143439, 4.9856561, -0.4649145, -0.8853556, 3.2715426, 88.8564783, -2.4035635, -0.0443181, 11.6287351, -6.0839288
68.0870428, -2.5393959, 5.0136013, 4.9863987, -0.4830424, -0.8755969, 3.3559664, 89.1046916, -2.4208339, -0.0408034, 11.4134911, -6.7567475
68.3503926, -2.6882804, 5.0120387, 4.9879613, -0.5011983, -0.8653325, 3.4370527, 89.3501535, -2.4286893, -0.0387583, 11.2944745, -6.9610309
68.6113049, -2.8430661, 5.0100879, 4.9899121, -0.5191755, -0.8546677, 3.5148946, 89.5936457, -2.4366555, -0.0409826, 11.1705335, -6.7466228
68.8695349, -3.0036526, 5.0081371, 4.9918629, -0.5369460, -0.8436166, 3.5896171, 89.8352447, -2.4451182, -0.0436315, 11.0490834, -6.5935580
69.1248364, -3.1699378, 5.0061864, 4.9938136, -0.5545422, -0.8321556, 3.6613345, 90.0747787, -2.4540809, -0.0458631, 10.9290847, -6.4415473
69.3769636, -3.3418198, 5.0021473, 4.9978527, -0.5719797, -0.8202678, 3.7301489, 90.3121192, -2.4733561, -0.0505523, 10.6936102, -6.1469147
69.6256703, -3.5191967, 4.9980617, 5.0019383, -0.5892759, -0.8079319, 3.7961488, 90.5471100, -2.4836992, -0.0529089, 10.5780244, -6.0094527
69.8707105, -3.7019665, 4.9939760, 5.0060240, -0.6064451, -0.7951254, 3.8594095, 90.7795887, -2.4945128, -0.0553127, 10.4637892, -5.8817906
70.1118382, -3.8900273, 4.9910702, 5.0089298, -0.6234995, -0.7818238, 3.9199937, 91.0093832, -2.5058081, -0.0577058, 10.3507601, -5.7633524
70.3488073, -4.0832771, 4.9913420, 5.0086580, -0.6404491, -0.7680007, 3.9779511, 91.2363153, -2.5175927, -0.0600913, 10.2387966, -5.6521313
70.5813718, -4.2816140, 4.9916138, 5.0083862, -0.6573012, -0.7536280, 4.0333191, 91.4602018, -2.5298568, -0.0624869, 10.1277918, -5.5482348
70.8092858, -4.4849360, 4.9918856, 5.0081144, -0.6740607, -0.7386760, 4.0861234, 91.6808567, -2.5426012, -0.0648907, 10.0176311, -5.4519799
71.0323030, -4.6931411, 4.9927989, 5.0072011, -0.6907295, -0.7231132, 4.1363782, 91.8980931, -2.5695325, -0.0697070, 9.7993217, -5.2846785
71.2501776, -4.9061274, 4.9941104, 5.0058896, -0.7073066, -0.7069069, 4.1840872, 92.1117254, -2.5837182, -0.0721059, 9.6908664, -5.2153577
71.4626635, -5.1237930, 4.9954219, 5.0045781, -0.7237876, -0.6900228, 4.2292444, 92.3215717, -2.5983811, -0.0744852, 9.5826304, -5.1572416
71.6695147, -5.3460359, 4.9967334, 5.0032666, -0.7401647, -0.6724256, 4.2718350, 92.5274559, -2.6135166, -0.0768306, 9.4743847, -5.1120216
71.8704850, -5.5727541, 4.9979365, 5.0020635, -0.7564262, -0.6540790, 4.3118364, 92.7292104, -2.6291167, -0.0791230, 9.3658536, -5.0818071
72.0653286, -5.8038457, 4.9991325, 5.0008675, -0.7725563, -0.6349462, 4.3492197, 92.9266792, -2.6451692, -0.0813384, 9.2567028, -5.0691533
72.2537993, -6.0392088, 5.0003286, 4.9996714, -0.7885349, -0.6149900, 4.3839508, 93.1197206, -2.6616554, -0.0834465, 9.1465262, -5.0688934
72.4356511, -6.2787413, 5.0015769, 4.9984231, -0.8043371, -0.5941732, 4.4159920, 93.3082107, -2.6785492, -0.0854112, 9.0350119, -5.0756661
72.6106380, -6.5223413, 5.0030105, 4.9969895, -0.8199331, -0.5724594, 4.4453034, 93.4920467, -2.6785492, -0.0854112, 9.0350119, -5.0756661
72.7785140, -6.7699070, 5.0044441, 4.9955559, -0.8352876, -0.5498133, 4.4718449, 93.6711508, -2.6958145, -0.0871910, 8.9219521, -5.1052382
72.9390330, -7.0213362, 5.0058776, 4.9941224, -0.8503598, -0.5262016, 4.4955778, 93.8454742, -2.7134051, -0.0887468, 8.8067695, -5.1602928
73.0919490, -7.2765272, 5.0065100, 4.9934900, -0.8651034, -0.5015936, 4.5164667, 94.0150010, -2.7312650, -0.0900293, 8.6887933, -5.2444800
73.2370160, -7.5353778, 5.0062278, 4.9937722, -0.8794659, -0.4759620, 4.5344813, 94.1797529, -2.7493821, -0.0911007, 8.5672280, -5.3526656
73.3739879, -7.7977863, 5.0059457, 4.9940543, -0.8933890, -0.4492839, 4.5495992, 94.3397916, -2.7677116, -0.0920194, 8.4413499, -5.4806318
73.5026187, -8.0636505, 5.0056635, 4.9943365, -0.9068083, -0.4215432, 4.5618068, 94.4952294, -2.7677116, -0.0920194, 8.4413499, -5.4806318
73.6226623, -8.3328686, 5.0027441, 4.9972559, -0.9196553, -0.3927265, 4.5711038, 94.6462101, -2.7862227, -0.0929570, 8.3104870, -5.6203517
73.7338728, -8.6053386, 4.9985210, 5.0014790, -0.9318507, -0.3628420, 4.5775006, 94.7929965, -2.8049715, -0.0956410, 8.1741126, -5.4608011
73.8360041, -8.8809585, 4.9942979, 5.0057021, -0.9433299, -0.3318563, 4.5810307, 94.9356589, -2.8244221, -0.1017761, 8.0393940, -4.0671344
73.9288123, -9.1596257, 4.9900749, 5.0099251, -0.9539519, -0.2999596, 4.5817583, 95.0753564, -2.8244221, -0.1017761, 8.0393940, -4.0671344
74.0121836, -9.4411872, 4.9837031, 5.0162969, -0.9634430, -0.2679132, 4.5798844, 95.2159139, -2.8466194, -0.1265084, 7.9375718, -2.5979928
